ID đơn hàng,ID sản phẩm,Tên sản phẩm,Sku,Id Sku,Sku người bán,Giá,Payment Amount,Đơn vị tiền tệ,Số lượng,Phương thức thanh toán,Trạng thái đơn hàng,Tên người dùng nhà sáng tạo,Loại nội dung,Id nội dung,commission model,Tỷ lệ khấu trừ Thuế TNCN,Thuế TNCN ước tính,Thuế TNCN thực tế ,Tỷ lệ hoa hồng tiêu chuẩn,Cơ sở hoa hồng ước tính,Thanh toán hoa hồng tiêu chuẩn ước tính,Cơ sở hoa hồng thực tế,Thanh toán hoa hồng thực tế,Tỷ lệ hoa hồng Quảng cáo cửa hàng,Thanh toán hoa hồng Quảng cáo cửa hàng ước tính,Thanh toán hoa hồng Quảng cáo cửa hàng thực tế,Thưởng đồng chi trả cho nhà sáng tạo ước tính,Thưởng đồng chi trả cho nhà sáng tạo thực tế,Trả hàng & hoàn tiền,Hoàn tiền,Thời gian đã tạo,Thời gian thanh toán,Thời gian sẵn sàng vận chuyển,Order Delivery Time,Thời gian hoàn thành đơn hàng,Thời gian hoa hồng đã thanh toán,Platform,agreement_type
580770619869725811,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ B- Đen, M",1731840098900215352,,214000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 20:47:52,16/10/2025 18:53:44,14/10/2025 20:47:53,16/10/2025 18:53:44,,19/10/2025 10:26:46,TTS,Open/Target Collaboration
580770741736998574,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, M",1731840122178078264,,214000,252000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559439346651106568,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 20:53:58,16/10/2025 18:33:36,14/10/2025 20:53:59,16/10/2025 18:33:36,,19/10/2025 11:48:08,TTS,Open/Target Collaboration
580770741736998574,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,214000,252000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559439346651106568,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 20:53:58,16/10/2025 18:33:36,14/10/2025 20:53:59,16/10/2025 18:33:36,,19/10/2025 11:48:08,TTS,Open/Target Collaboration
580770802663851121,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Đen, S",1731840122176046648,,175560,260150,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,175560,17556,,,,,,,,0,0,14/10/2025 20:59:10,17/10/2025 08:20:35,14/10/2025 20:59:12,17/10/2025 08:20:35,,20/10/2025 08:27:05,TTS,Open/Target Collaboration
580770802663851121,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,179760,260150,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,179760,17976,,,,,,,,0,0,14/10/2025 20:59:10,17/10/2025 08:20:35,14/10/2025 20:59:12,17/10/2025 08:20:35,,20/10/2025 08:27:05,TTS,Open/Target Collaboration
580770862850344903,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,192280,285000,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7547333061441064200,fixed commission,0,0,0,10,192280,19228,,,,,,,,0,0,14/10/2025 21:08:15,,14/10/2025 21:08:16,,,,TTS,Open/Target Collaboration
580770907281262535,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,192280,285000,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7547333061441064200,fixed commission,0,0,0,10,192280,19228,,,,,,,,0,0,14/10/2025 21:09:08,,14/10/2025 21:09:10,,,,TTS,Open/Target Collaboration
580771228487877997,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, XL",1731840122175915576,,214000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,khongphaihuy_,Video,7560942959139638536,fixed commission,,,,8,214000,17120,,,,,,,,0,0,14/10/2025 21:29:24,18/10/2025 14:59:52,14/10/2025 21:29:26,18/10/2025 14:59:52,,21/10/2025 08:44:47,TTS,Open/Target Collaboration
580771217960961437,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,214000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,linhmlem99,Video,7559454938611420436,fixed commission,,,,8,214000,17120,,,,,,,,0,0,14/10/2025 21:30:54,17/10/2025 12:46:49,14/10/2025 21:30:55,17/10/2025 12:46:49,,20/10/2025 12:25:41,TTS,Open/Target Collaboration
580771431921976702,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ D- Đen, L",1731840098900936248,,186180,254850,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7546958293659340050,fixed commission,0,0,0,10,186180,18618,,,,,,,,0,0,14/10/2025 21:46:44,,14/10/2025 21:46:45,,,,TTS,Open/Target Collaboration
580771431921976702,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,186180,254850,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7546958293659340050,fixed commission,0,0,0,10,186180,18618,,,,,,,,0,0,14/10/2025 21:46:44,,14/10/2025 21:46:45,,,,TTS,Open/Target Collaboration
580771434136438142,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ D- Đen, L",1731840098900936248,,186180,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 21:47:54,17/10/2025 17:13:47,14/10/2025 21:47:55,17/10/2025 17:13:47,,20/10/2025 09:50:00,TTS,Open/Target Collaboration
580771434136438142,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,186180,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 21:47:54,17/10/2025 17:13:47,14/10/2025 21:47:55,17/10/2025 17:13:47,,20/10/2025 09:50:00,TTS,Open/Target Collaboration
580771524348642898,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, L",1731840098897331768,,214000,285000,VND,1,Thanh toán khi giao hàng,Đã hủy,anhlinh.emhuong,Video,7546958293659340050,fixed commission,0,0,0,,214000,,,,5,10700,,,,0,0,14/10/2025 21:56:39,,14/10/2025 21:56:42,,,,TTS,Open/Target Collaboration
580771679427265562,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ C- Đen, XS",1731840098900411960,,209000,262600,VND,1,Thanh toán khi giao hàng,Đang xử lý,tiktokshop16099,Video,7557244960966216967,fixed commission,,,,,209000,,,,3,6270,,,,0,0,14/10/2025 22:10:15,18/10/2025 20:00:25,14/10/2025 22:10:17,18/10/2025 20:00:25,,21/10/2025 09:37:36,TTS,Open/Target Collaboration
580771679427265562,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, L",1731840122178143800,,214000,262600,VND,1,Thanh toán khi giao hàng,Đang xử lý,tiktokshop16099,Video,7557244960966216967,fixed commission,,,,,214000,,,,3,6420,,,,0,0,14/10/2025 22:10:15,18/10/2025 20:00:25,14/10/2025 22:10:17,18/10/2025 20:00:25,,21/10/2025 09:37:36,TTS,Open/Target Collaboration
580771746052802503,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,192280,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,10,192280,19228,,,,,,,,0,0,14/10/2025 22:11:42,16/10/2025 12:35:24,14/10/2025 22:11:43,16/10/2025 12:35:24,,19/10/2025 08:47:06,TTS,Open/Target Collaboration
580771796275135751,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ V- Đen, L",1731840122177816120,,198550,265000,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,198550,19855,,,,,,,,0,0,14/10/2025 22:16:09,18/10/2025 20:31:54,14/10/2025 22:16:11,18/10/2025 20:31:54,,,TTS,Open/Target Collaboration
580771796275135751,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ Y -Trắng, M",1731954461920888376,,209000,265000,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,209000,20900,,,,,,,,0,0,14/10/2025 22:16:09,18/10/2025 20:31:54,14/10/2025 22:16:11,18/10/2025 20:31:54,,,TTS,Open/Target Collaboration
580771829514143122,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ V- Đen, M",1731840122177750584,,192280,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,uqw.sope,Video,7559126130167385351,fixed commission,,,,,192280,,,,3,5768,,,,0,0,14/10/2025 22:21:34,16/10/2025 19:46:56,14/10/2025 22:21:35,16/10/2025 19:46:56,,19/10/2025 11:52:07,TTS,Open/Target Collaboration
580771829514143122,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,196880,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,uqw.sope,Video,7559126130167385351,fixed commission,,,,,196880,,,,3,5906,,,,0,0,14/10/2025 22:21:34,16/10/2025 19:46:56,14/10/2025 22:21:35,16/10/2025 19:46:56,,19/10/2025 11:52:07,TTS,Open/Target Collaboration
580772087094871341,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ K- Đen, XS",1731954461921412664,,199000,280200,VND,1,Thanh toán khi giao hàng,Đang xử lý,gjcungconhacacfen,Video,7560947197513174279,fixed commission,,,,8,199000,15920,,,,,,,,0,0,14/10/2025 22:46:56,16/10/2025 15:37:18,14/10/2025 22:46:57,16/10/2025 15:37:18,,19/10/2025 10:08:29,TTS,Open/Target Collaboration
580772108810553016,1731705923976136248,"Áo thun cặp đôi BY.DUNI nam nữ form rộng Local Brand unisex, áo cặp quà tặng bạn thân vải cotton mẫu LỬA NƯỚC TOGETHER","OVS-LỬA V.4-Be, XS (<50kg)",1731706111164712504,,181560,413150,VND,1,Thanh toán khi giao hàng,Đang xử lý,lailanhatha,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,,,,4,181560,7262,,,,,,,,0,0,14/10/2025 22:47:27,16/10/2025 17:35:01,14/10/2025 22:47:28,16/10/2025 17:35:01,,19/10/2025 11:13:42,TTS,Open/Target Collaboration
580772108810553016,1731705923976136248,"Áo thun cặp đôi BY.DUNI nam nữ form rộng Local Brand unisex, áo cặp quà tặng bạn thân vải cotton mẫu LỬA NƯỚC TOGETHER","OVS-NƯỚC V.4-Đen, S (<60kg)",1731706111165433400,,181560,413150,VND,1,Thanh toán khi giao hàng,Đang xử lý,lailanhatha,Chương trình Lưu lượng truy cập bên ngoài,,fixed commission,,,,4,181560,7262,,,,,,,,0,0,14/10/2025 22:47:27,16/10/2025 17:35:01,14/10/2025 22:47:28,16/10/2025 17:35:01,,19/10/2025 11:13:42,TTS,Open/Target Collaboration
580772161935804160,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Đen, S",1731840098901132856,,209000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,10,209000,20900,,,,,,,,0,0,14/10/2025 22:48:57,18/10/2025 14:12:32,14/10/2025 22:48:58,18/10/2025 14:12:32,,,TTS,Open/Target Collaboration
580772161935804160,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Đen, M",1731840122176112184,,214000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 22:48:57,18/10/2025 14:12:32,14/10/2025 22:48:58,18/10/2025 14:12:32,,,TTS,Open/Target Collaboration
580772134823822637,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, S",1731840122176702008,,214000,280200,VND,1,Thanh toán khi giao hàng,Đang xử lý,gjcungconhacacfen,Video,7560947197513174279,fixed commission,,,,8,214000,17120,,,,,,,,0,0,14/10/2025 22:49:04,16/10/2025 15:37:30,14/10/2025 22:49:05,16/10/2025 15:37:30,,19/10/2025 10:46:41,TTS,Open/Target Collaboration
580772229209097454,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ D- Đen, M",1731840098900870712,,181830,252000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,181830,18183,,,,,,,,0,0,14/10/2025 22:57:11,14/10/2025 22:57:51,14/10/2025 22:57:51,16/10/2025 10:16:49,,19/10/2025 10:31:06,TTS,Open/Target Collaboration
580772229209097454,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,186180,252000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 22:57:11,14/10/2025 22:57:51,14/10/2025 22:57:51,16/10/2025 10:16:49,,19/10/2025 10:31:06,TTS,Open/Target Collaboration
580772273556456834,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Đen, L",1731840122176177720,,214000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:02:10,18/10/2025 19:16:39,14/10/2025 23:02:12,18/10/2025 19:16:39,,21/10/2025 07:10:35,TTS,Open/Target Collaboration
580772273556456834,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ A- Đen, S",1731840098899822136,,214000,260100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:02:10,18/10/2025 19:16:39,14/10/2025 23:02:12,18/10/2025 19:16:39,,21/10/2025 07:10:35,TTS,Open/Target Collaboration
580772265725822609,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ H- Trắng, L",1731840098897331768,,214000,262400,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:02:17,14/10/2025 23:02:26,14/10/2025 23:02:26,18/10/2025 09:23:16,,,TTS,Open/Target Collaboration
580772265725822609,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Trắng, L",1731840098897659448,,214000,262400,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:02:17,14/10/2025 23:02:26,14/10/2025 23:02:26,18/10/2025 09:23:16,,,TTS,Open/Target Collaboration
580772298442310964,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ S -Trắng, M",1731954461919905336,,209000,279800,VND,1,Thanh toán khi giao hàng,Đang xử lý,khainhung61,Video,7559929358131940626,fixed commission,,,,10,209000,20900,,,,,,,,0,0,14/10/2025 23:03:59,18/10/2025 11:15:09,14/10/2025 23:04:00,18/10/2025 11:15:09,,21/10/2025 07:12:16,TTS,Open/Target Collaboration
580772283074708560,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, S",1731840122178012728,,214000,279800,VND,1,Thanh toán khi giao hàng,Đang xử lý,linhmlem99,Video,7559454938611420436,fixed commission,,,,8,214000,17120,,,,,,,,0,0,14/10/2025 23:04:23,18/10/2025 13:15:43,14/10/2025 23:04:24,18/10/2025 13:15:43,,,TTS,Open/Target Collaboration
580772375073228319,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Trắng, XS",1731840098899428920,,209000,275200,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559439346651106568,fixed commission,,,,10,209000,20900,,,,,,,,0,0,14/10/2025 23:13:29,14/10/2025 23:13:33,14/10/2025 23:13:33,18/10/2025 11:58:58,,21/10/2025 08:30:20,TTS,Open/Target Collaboration
580772359100990525,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ C- Đen, XL",1731840098900674104,,181830,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,181830,18183,,,,,,,,0,0,14/10/2025 23:14:49,16/10/2025 15:22:20,14/10/2025 23:14:49,16/10/2025 15:22:20,,19/10/2025 12:09:47,TTS,Open/Target Collaboration
580772359100990525,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ A- Đen, L",1731840098899953208,,186180,254850,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7546958293659340050,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 23:14:49,16/10/2025 15:22:20,14/10/2025 23:14:49,16/10/2025 15:22:20,,19/10/2025 12:09:47,TTS,Open/Target Collaboration
580772413431317894,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ D- Trắng, S",1731840098896873016,,164000,285000,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,164000,16400,,,,,,,,0,0,14/10/2025 23:19:16,18/10/2025 16:05:44,14/10/2025 23:19:18,18/10/2025 16:05:44,,21/10/2025 09:15:28,TTS,Open/Target Collaboration
580772415139644501,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, XL",1731840122176898616,,214000,280200,VND,1,Thanh toán khi giao hàng,Đang xử lý,lamyeumeynhattrandoi,Video,7550298046932765970,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:20:50,18/10/2025 22:06:26,14/10/2025 23:20:51,18/10/2025 22:06:26,,,TTS,Open/Target Collaboration
580772427674715348,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ C- Đen, S",1731840098900477496,,181830,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,,181830,,,,5,9092,,,,0,0,14/10/2025 23:20:56,14/10/2025 23:21:00,14/10/2025 23:21:01,18/10/2025 17:59:04,,21/10/2025 07:25:33,TTS,Open/Target Collaboration
580772427674715348,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ M- Đen, M",1731840122176439864,,181830,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,,181830,,,,5,9092,,,,0,0,14/10/2025 23:20:56,14/10/2025 23:21:00,14/10/2025 23:21:01,18/10/2025 17:59:04,,21/10/2025 07:25:33,TTS,Open/Target Collaboration
580772437255750695,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ L- Đen, M",1731840122176112184,,214000,258100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,10,214000,21400,,,,,,,,0,0,14/10/2025 23:23:39,16/10/2025 17:56:13,14/10/2025 23:23:41,16/10/2025 17:56:13,,19/10/2025 10:17:12,TTS,Open/Target Collaboration
580772437255750695,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ X- Đen, M",1731954478589707832,,209000,258100,VND,1,Thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7547333061441064200,fixed commission,,,,10,209000,20900,,,,,,,,0,0,14/10/2025 23:23:39,16/10/2025 17:56:13,14/10/2025 23:23:41,16/10/2025 17:56:13,,19/10/2025 10:17:12,TTS,Open/Target Collaboration
580772498968708171,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ N- Đen, M",1731840122176767544,,186180,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 23:28:52,14/10/2025 23:29:10,14/10/2025 23:29:11,19/10/2025 17:22:16,,,TTS,Open/Target Collaboration
580772498968708171,1731838917675222584,"Áo thun THÊU cặp đôi BY.DUNI nam nữ form rộng Local Brand tay lỡ unisex, áo cặp bạn thân chữ cái KÝ TỰ YÊU THƯƠNG DHLC","OVS-T.Chữ T- Đen, L",1731840122178143800,,186180,265000,VND,1,Không áp dụng thanh toán khi giao hàng,Đang xử lý,anhlinh.emhuong,Video,7559962057148222727,fixed commission,,,,10,186180,18618,,,,,,,,0,0,14/10/2025 23:28:52,14/10/2025 23:29:10,14/10/2025 23:29:11,19/10/2025 17:22:16,,,TTS,Open/Target Collaboration
